URL,Site Name,Site Title,CITY,Office,Group,Phase,id,post,office_name,country,state,address,email,fax,mail_instructions,phone,post_type,X13
/sites/GM/Asia/ASEAN,ASEAN-and-the-Pacific-Basin,ASEAN and the Pacific Basin,ASEAN and the Pacific Basin,GM-CS Asia-HQ-ASEAN-and-PacificBasin,Asia-HQ-ASEAN-and-PacificBasin_AllUsers,GM,,,,,,,,,,,,
/sites/GM/Advocacy/AsiaDevelopmentBank,Asia-Development-Bank,Asia Development Bank,Asia Development Bank,GM-CS Advocacy-Field-Asia-Development-Bank,GM-CS_Advocacy-Field-Asia-Development-Bank_AllUsers,GM,,,,,,,,,,,,
/sites/GM/Asia/AsiaOperations,Asia,Asia Operations,Asia Operations,GM-CS Asia-HQ,GM-CS_Asia_AllUsers,GM,,,,,,,,,,,,
/sites/GM/Asia/Australia,Australia,Australia,Australia,GM-CS Asia-Field-ANZ-Australia,GM-CS_Asia-Field-ANZ-Australia_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/EUR/Austria,Austria,Austria,Austria,GM-CS EUR-Field-GEAUS-Vienna,GM-CS_EUR-Field-GEAUS-Vienna_AllUsers,GM-International,,,,,,,,,,,,
/sites/IA/MFG/OTM/AUTOT,Automotive-Team,Automotive Team,Automotive Team,IA MFG-OTM-AUTOT,IA_MFG-OTM-AUTOT_AllUsers,IA,,,,,,,,,,,,
/sites/GM/MEA/Iraq/Baghdad,Baghdad,Baghdad,Baghdad,GM-CS MEA-Field-Iraq-Baghdad,GM-CS_MEA-Field-Iraq-Baghdad_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/SelectUSA/Berne,Select-USA-Switzerland,Berne,Berne,GM-CS SelectUSA-Field-Berne,SelectUSA-Field-Berne_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/WH/Brazil,Brazil,Brazil,Brazil,GM-CS WH-Field-Brazil,GM-CS_WH-Field-Brazil_AllUsers,GM-International,,,,,,,,,,,,
/sites/OCFAO/BFD,Budget-and-Finance-Division,Budget and Finance Division,Budget and Finance Division,OCFAO-BFD,OCFAO-BFD_AllUsers,OCFAO,,,,,,,,,,,,
/sites/GM/WH/CAFTA,CAFTA,CAFTA,CAFTA,GM-CS WH-Field-CAFTA,GM-CS_WH-Field-CAFTA_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/WH/Canada,Canada,Canada,Canada,GM-CS WH-Field-Canada,GM-CS_WH-Field-Canada_AllUsers,GM-International,,,,,,,,,,,,
/sites/IA/TPA/OTEA/CFIUS,CFIUS-Program,CFIUS Program,CFIUS Program,IA TPA-OTEA-CFIUS,IA_TPA-OTEA-CFIUS_AllUsers,IA,,,,,,,,,,,,
/sites/GM/USA/MidAtlantic/CharlestonSC,Charleston-SC,"Charleston, SC","Charleston, SC",GM-CS USA-Field-MidAtlantic-CharlestonSC,USA-Field-MidAtlantic-CharlestonSC_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/MidAtlantic/CharlestonWV,Charleston-WV,"Charleston, WV","Charleston, WV",GM-CS USA-Field-MidAtlantic-CharlestonWV,USA-Field-MidAtlantic-CharlestonWV_AllUsers,GM-USA,,,,,,,,,,,,
/sites/EC/CCTEC,Chief-Counsel-for-Trade-Enforcement-and-Compliance,Chief Counsel for Trade Enforcement & Compliance,Chief Counsel for Trade Enforcement & Compliance,EC CCTEC,EC-CCTEC_AllUsers,EC,,,,,,,,,,,,
/sites/GM/China/Field,China-Field,China Field,China Field,GM CS-China-Field China,GM-CS_China-Field-China_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/China/ChinaOperations,China-Operations,China Operations,China Operations,GM-CS China-HQ,GM-CS_China_AllUsers,GM,,,,,,,,,,,,
/sites/GM/WH/CAFTA/SanJose,Costa-Rica,Costa Rica,Costa Rica,GM-CS WH-Field-CAFTA-SanJose,WH-Field-CAFTA-SanJose_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/MEA/Africa/AbidjanCotedIvoire,Cote-divoire,Cote dIvoire,Cote dIvoire,GM-CS MEA-Field-Africa-AbidjanCotedIvoire,GM-CS_MEA-Field-Africa-AbidjanCotedIvoire_AllUsers,GM-International,,,,,,,,,,,,
/sites/OCIO/PD/CRM,Customer-Relationship-Management,Customer Relationship Management,Customer Relationship Management,OCIO- PD-CRM,OCIO_PD-CRM_AllUsers,OCIO,,,,,,,,,,,,
/sites/OCIO/CS,Customer-Service,Customer Service,Customer Service,OCIO- CS,OCIO_CS_AllUsers,OCIO,,,,,,,,,,,,
/sites/EC/ADCVD/CU,Customs-Liaison-Unit,Customs Liaison Unit,Customs Liaison Unit,EC ADCVDCU,EC-ADCVDCLU_AllUsers,EC,,,,,,,,,,,,
/sites/OCIO/CSO,Cyber-Security-Operations,Cyber Security Operations,Cyber Security Operations,OCIO- CSO,OCIO_CSO_AllUsers,OCIO,,,,,,,,,,,,
/sites/GM/USA/Southwest/DallasFortworth,Dallas-Ft-Worth,Dallas - Ft. Worth,Dallas - Ft. Worth,GM-CS USA-Field-Southwest-DallasFortworth,USA-Field-Southwest-DallasFortworth_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/MEA/Africa/DarEsSalaam,Tanzania,Tanzania,Dar Es Salaam,GM-CS MEA-Field-Africa-DarEsSalaam,GM-CS_MEA-Field-Africa-DarEsSalaam_AllUsers,GM-International,,,,,,,,,,,,
/sites/IA/MFG/ODAS,DAS-for-Manufacturing,DAS for Manufacturing,DAS for Manufacturing,IA MFG-ODAS,IA_MFG-ODAS_AllUsers,IA,,,,,,,,,,,,
/sites/IA/SVCS/ODAS,DAS-for-Services,DAS for Services,DAS for Services,IA SVCS-ODAS,IA_SVCS-ODAS_AllUsers,IA,,,,,,,,,,,,
/sites/IA/TCGM/ODAS,DAS-for-Textiles-Consumer-Goods-and-Materials,"DAS for Textiles, Consumer Goods & Materials","DAS for Textiles, Consumer Goods & Materials",IA TCGM-ODAS,IA_TCGM-ODAS_AllUsers,IA,,,,,,,,,,,,
/sites/IA/TPA/ODAS,DAS-for-Trade-Policy-and-Analysis,DAS for Trade Policy & Analysis,DAS for Trade Policy & Analysis,IA TPA-ODAS,IA_TPA-ODAS_AllUsers,IA,,,,,,,,,,,,
/sites/IA/SVCS/ODSI/DPT,Data-Flows-and-Privacy-Team,Data Flows & Privacy Team,Data Flows & Privacy Team,IA SVCS-ODSI-DPT,IA_SVCS-ODSI-DPT_AllUsers,IA,,,,,,,,,,,,
/sites/IA/SVCS/ODSI/DIST,Digital-Internet-Services-Team,Digital & Internet Services Team,Digital & Internet Services Team,IA SVCS-ODSI-DIST,IA_SVCS-ODSI-DIST_AllUsers,IA,,,,,,,,,,,,
/sites/GM/WH/SantoDominigo,Dominican-Republic,Dominican Republic,Dominican Republic,GM-CS WH-Field-SantoDomingo,WH-Field-SantoDomingo_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/MEA/Africa/SouthAfrica/Durban,Durban,Durban,Durban,GM-CS MEA-Field-Africa-SouthAfrica-Durban,GM-CS_MEA-Field-Africa-SouthAfrica-Durban_AllUsers,GM-International,,,,,,,,,,,,
/sites/EC/BEIJING/,EC-Beijing,E&C Beijing Field Office,E&C Beijing Field Office,EC BEIJING,EC-Beijing_AllUsers,EC,,,,,,,,,,,,
/sites/EC/FTZ,Foreign-Trade-Zone,E&C Foreign Trade Zones,E&C Foreign Trade Zones,EC FTZ,EC-FTZ_AllUsers,EC,,,,,,,,,,,,
/sites/EC/OA,EC-Office-of-Accounting,E&C Office of Accounting,E&C Office of Accounting,EC OA,EC-OA_AllUsers,EC,,,,,,,,,,,,
/sites/EC/OOS,EC-Office-of-Operations-Support,E&C Office of Operations Support,E&C Office of Operations Support,EC OOS,EC-OOS_AllUsers,EC,,,,,,,,,,,,
/sites/EC/OP,EC-Office-of-Policy,E&C Office of Policy,E&C Office of Policy,EC OP DASPN,EC-OP_AllUsers,EC,,,,,,,,,,,,
/sites/EC/TANC,Trade-Agreements-Negotiations-and-Compliance,"E&C Trade Agreements, Negotiations, and Compliance","E&C Trade Agreements, Negotiations, and Compliance",EC TANC,EC-TANC_AllUsers,EC,,,,,,,,,,,,
/sites/GM/Asia/EastAsia,East-Asia-and-APEC,East Asia,East Asia,GM-CS Asia-HQ-EastAsia-and-APEC,GM-CS_Asia-HQ-EastAsia-and-APEC_AllUsers,GM,,,,,,,,,,,,
/sites/GM/WH/CAFTA/SanSalvador,El-Salvador,El Salvador,El Salvador,GM-CS WH-Field-CAFTA-SanSalvador,WH-Field-CAFTA-SanSalvador_AllUsers,GM-International,,,,,,,,,,,,
/sites/IA/MFG/OEEI/ENEGT,Energy-Team,Energy Team,Energy Team,IA MFG-OEEI-ENEGT,IA_MFG-OEEI-ENEGT_AllUsers,IA,,,,,,,,,,,,
/sites/EC,Enforcement-and-Compliance,Enforcement & Compliance,Enforcement & Compliance,EC,EC_AllUsers,EC,,,,,,,,,,,,
/sites/OCIO/ASD/EA,Enterprise-Architecture,Enterprise Architecture,Enterprise Architecture,OCIO- ASD-EA,OCIO_ASD-EA_AllUsers,OCIO,,,,,,,,,,,,
/sites/IA/MFG/OEEI/ENVT,Environmental-Industries,Environmental Industries,Environmental Industries,IA MFG-OEEI-ENVT,IA_MFG-OEEI-ENVT_AllUsers,IA,,,,,,,,,,,,
/sites/GM/MEA/Iraq/Erbil,Erbil,Erbil,Erbil,GM-CS MEA-Field-Iraq-Erbil,GM-CS_MEA-Field-Iraq-Erbil_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/EUR/HQ/DAS,Europe-DAS,Europe DAS,Europe DAS,GM-CS EUR-HQ-DAS-Office,GM-CS_EUR-HQ-DAS-Office_AllUsers,GM,,,,,,,,,,,,
/sites/GM/EUR/HQ,Europe-HQ,Europe HQ,Europe HQ,GM-CS EUR-HQ,GM-CS_EUR-HQ_AllUsers,GM,,,,,,,,,,,,
/sites/GM/EUR,Europe-Operations,Europe Operations,Europe Operations,GM-CS EUR-HQ,GM-CS_EUR_AllUsers,GM,,,,,,,,,,,,
/sites/GM/Advocacy/EuropeDevelopmentBank,European-Development-Bank,European Development Bank,European Development Bank,GM-CS Advocacy-Field-Europe-Development-Bank,GM-CS_Advocacy-Field-Europe-Development-Bank_AllUsers,GM,,,,,,,,,,,,
/sites/OCIO/FA,OCIO-Finance-and-Administration,Finance and Administration,Finance and Administration,OCIO- FA,OCIO_FA_AllUsers,OCIO,,,,,,,,,,,,
/sites/IA/SVCS/OFI/FST,Financial-Services-Team,Financial Services Team,Financial Services Team,IA SVCS-OFI-FST,IA_SVCS-OFI-FST_AllUsers,IA,,,,,,,,,,,,
/sites/GM/EUR/Paris,France,France,France,GM-CS EMEA-Field-SPG-Madrid,GM-CS_EUR-Field-Benelux-Paris_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/EUR/Germany,Germany,Germany,Germany,GM-CS EUR-Field-GEAUS-Germany,GM-CS_EUR-Field-GEAUS-Germany_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/MEA/Africa/Accra,Ghana,Ghana,Ghana,GM-CS MEA-Field-Africa-Accra,GM-CS_MEA-Field-Africa-Accra_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM,Global-Markets,Global Markets,Global Markets,"GM-CS_DDG-HQ, GM-CS_DDG-CDI",GM-CS_AllUsers,GM,,,,,,,,,,,,
/sites/GM/USA/Southwest/Grapevine,Grapevine,Grapevine,Grapevine,GM-CS USA-Field-Southwest-Grapevine,USA-Field-Southwest-Grapevine_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/GreatLakes,Great-Lakes,Great Lakes,Great Lakes,GM-CS USA-Field-GreatLakes,GM-CS_USA-Field-GreatLakes_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/WH/CAFTA/GuatemalaCity,Guatemala,Guatemala,Guatemala,GM-CS WH-Field-CAFTA-GuatemalaCity,WH-Field-CAFTA-GuatemalaCity_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/USA/Northeast/Harlem,Harlem,Harlem,Harlem,GM-CS USA-Field-NorthEast-Harlem,USA-Field-NorthEast-Harlem_AllUsers,GM-USA,,,,,,,,,,,,
/sites/IA/MFG/OHIT/HT,Health-Team,Health Team,Health Team,IA MFG-OHIT-HT,IA_MFG-OHIT-HT_AllUsers,IA,,,,,,,,,,,,
/sites/GM/Asia/India,India,India,India,GM-CS Asia-Field-India,GM-CS_Asia-Field-India_ALLUsers,GM-International,,,,,,,,,,,,
/sites/IA,Industry-and-Analysis,Industry & Analysis,Industry & Analysis,IA,IA_AllUsers,IA,,,,,,,,,,,,
/sites/IA/TPA/OTNA/IC,Industry-Competitiveness-Team,Industry Competitiveness Team,Industry Competitiveness Team,IA TPA-OTNA-IC,IA_TPA-OTNA-IC_AllUsers,IA,,,,,,,,,,,,
/sites/IA/TPA/OTNA/IN,Industry-Negotiations-Team,Industry Negotiations Team,Industry Negotiations Team,IA TPA-OTNA-IN,IA_TPA-OTNA-IN_AllUsers,IA,,,,,,,,,,,,
/sites/IA/MFG/OHIT/ITT,Information-Technologies-Team,Information Technologies Team,Information Technologies Team,IA MFG-OHIT-ITT,IA_MFG-OHIT-ITT_AllUsers,IA,,,,,,,,,,,,
/sites/GM/USA/PacificSouth/InlandEmpire,Inland-Empire,Inland Empire,Inland Empire,GM-CS USA-Field-PacificSouth-InlandEmpire,USA-Field-PacificSouth-InlandEmpire_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/Advocacy/InterAmericanDevelopmentBank,Inter-American-Development-Bank,Inter-American Development Bank,Inter-American Development Bank,GM-CS Advocacy-Field-InterAmerican-Development-Bank,GM-CS_Advocacy-Field-InterAmerican-Development-Bank_AllUsers,GM,,,,,,,,,,,,
/sites/IA/TPA/OSIP/INV,Investment-Team,Investment Team,Investment Team,IA TPA-OSIP,IA_TPA-OSIP-INV_AllUsers,IA,,,,,,,,,,,,
/sites/GM/MEA/Iraq,Iraq,Iraq,Iraq,GM-CS MEA-Field-Iraq,GM-CS_MEA-Field-Iraq_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/MEA/Israel,Israel,Israel,Israel,GM-CS MEA-Field-Israel,GM-CS_MEA-Field-Israel_AllUsers,GM-International,,,,,,,,,,,,
/sites/OCFAO/HC,ITA-Human-Capital,ITA Human Capital,ITA Human Capital,OCFAO-HC,OCFAO-HC_AllUsers,OCFAO,,,,,,,,,,,,
/sites/OCFAO/HC/Learning,ITA-Human-Capital-Learning-Division,ITA Human Capital Learning Division,ITA Human Capital Learning Division,OCFAO-HC-Learning,OCFAO-HC-Learning_AllUsers,OCFAO,,,,,,,,,,,,
/sites/OCFAO/HC/People,ITA-Human-Capital-People-Division,ITA Human Capital People Division,ITA Human Capital People Division,OCFAO-HC-People,OCFAO-HC-People_AllUsers,OCFAO,,,,,,,,,,,,
/sites/GM/EUR/Italy,Italy,Italy,Italy,GM-CS EUR-Field-Italy,GM-CS_EUR-Field-Italy_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/Asia/Japan,Japan,Japan,Japan,GM-CS Asia-Field-Japan,GM-CS_Asia-Field-Japan_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/Asia/Kabul,Afghanistan,Afghanistan,Kabul,GM-CS Asia-Field-Kabul,GM-CS_Asia-Field-Kabul_ALLUsers,GM-International,,,,,,,,,,,,
/sites/GM/Asia/Seoul,Korea,Korea,Korea,GM-CS Asia-Field-Seoul,GM-CS_Asia-Field-Seoul_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/MEA/Gulf/KuwaitCity,Kuwait,Kuwait,Kuwait,GM-CS MEA-Field-Gulf-KuwaitCity,GM-CS_MEA-Field-Gulf-KuwaitCity_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/USA/PacificSouth/LasVegas,Las-Vegas,Las Vegas,Las Vegas,GM-CS USA-Field-PacificSouth-LasVegas,USA-Field-PacificSouth-LasVegas_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/WH/HQ/LatinAmericaAndCaribbean,Latin-America-and-Caribbean,Latin America and Caribbean,Latin America and Caribbean,GM-CS_WH-HQ-LatinAmerica-and-Caribbean,GM-CS_WH-HQ-LatinAmerica-and-Caribbean_AllUsers,GM,,,,,,,,,,,,
/sites/GM/USA/GreatLakes/Lexington,Lexington,Lexington,Lexington,GM-CS USA-Field-GreatLakes-Lexington,USA-Field-GreatLakes-Lexington_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/MEA/North/Africa/Tripoli,Libya,Libya,Libya,GM-CS MEA-Field-NorthAfrica-Tripoli,GM-CS_MEA-Field-NorthAfrica-Tripoli_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/USA/Northeast/LongIsland,Long-Island,Long Island,Long Island,GM-CS USA-Field-NorthEast-LongIsland,USA-Field-NorthEast-LongIsland_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/PacificSouth/LosAngeles,Los-Angeles,Los Angeles,Los Angeles,GM-CS USA-Field-PacificSouth-LosAngeles,USA-Field-PacificSouth-LosAngeles_AllUsers,GM-USA,,,,,,,,,,,,
/sites/IA/MFG/OTM/MT,Machinery-Team,Machinery Team,Machinery Team,IA MFG-OTM-MT,IA_MFG-OTM-MT_AllUsers,IA,,,,,,,,,,,,
/sites/GM/Asia/ASEAN/KaulaLumpur,Malaysia,Malaysia,Malaysia,GM-CS Asia-Field-ASEAN-KaulaLumpur,Asia-Field-ASEAN-KaulaLumpur_AllUsers,GM-International,,,,,,,,,,,,
/sites/OCFAO/MOD,Management-Operations-Division,Management Operations Division,Management Operations Division,OCFAO-MOD,OCFAO-MOD_AllUsers,OCFAO,,,,,,,,,,,,
/sites/IA/MFG,Manufacturing,Manufacturing,Manufacturing,IA MFG,IA_MFG_AllUsers,IA,,,,,,,,,,,,
/sites/IA/TPA/OTEA/MC,Market-Conditions-Team,Market Conditions Team,Market Conditions Team,IA TPA-OTEA,IA_TPA-OTEA-MC_AllUsers,IA,,,,,,,,,,,,
/sites/GM/MEA/HQ/DAS,MEA-DAS,MEA DAS,MEA DAS,GM-CS MEA-HQ-DAS-Office,GM-CS_MEA-HQ-DAS-Office_AllUsers,GM,,,,,,,,,,,,
/sites/GM/MEA,MEA-Operations,MEA Operations,MEA Operations,GM-CS MEA,GM-CS_MEA_AllUsers,GM,,,,,,,,,,,,
/sites/GM/MEA/HQ,MEA-HQ,MEA-HQ,MEA-HQ,GM-CS MEA-HQ,GM-CS_MEA-HQ_AllUsers,GM,,,,,,,,,,,,
/sites/GM/WH/Mexico,Mexico,Mexico,Mexico,GM-CS WH-Field-Mexico,GM-CS_WH-Field-Mexico_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/USA/Southern/Miami,Miami,Miami,Miami,GM-CS USA-Field-Southern-Miami,USA-Field-Southern-Miami_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/MidAtlantic,Mid-Atlantic-Network,Mid-Atlantic,Mid-Atlantic,GM-CS USA-Field-MidAtlantic,GM-CS_USA-Field-MidAtlantic_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/MidWest,Midwest-Network,Midwest,Midwest,GM-CS USA-Field-MidWest,GM-CS_USA-Field-MidWest_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/GreatLakes/Milwaukee,Milwaukee,Milwaukee,Milwaukee,GM-CS USA-Field-GreatLakes-Milwaukee,USA-Field-GreatLakes-Milwaukee_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/PacificNorth/Missoula,Missoula,Missoula,Missoula,GM-CS USA-Field-PacificNorth-Missoula,USA-Field-PacificNorth-Missoula_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/MEA/North/Africa/Casablanca,Morocco,Morocco,Morocco,GM-CS MEA-Field-NorthAfrica-Casablanca,GM-CS_MEA-Field-NorthAfrica-Casablanca_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/USA/GreatLakes/Nashville,Nashville,Nashville,Nashville,GM-CS USA-Field-GreatLakes-Nashville,USA-Field-GreatLakes-Nashville_AllUsers,GM-USA,,,,,,,,,,,,
/sites/IA/NTTO,National-Travel-and-Tourism-Office,National Travel & Tourism Office,National Travel & Tourism Office,IA NTTO,IA_NTTO_AllUsers,IA,,,,,,,,,,,,
/sites/GM/USA/Northeast/NewHampshire,New-Hampshire,New Hampshire,New Hampshire,GM-CS USA-Field-NorthEast-NewHampshire,USA-Field-NorthEast-NewHampshire_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/Asia/NewZealand,New-Zealand,New Zealand,New Zealand,GM-CS Asia-Field-ANZ-NewZealand,GM-CS_Asia-Field-ANZ-NewZealand_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/EUR/Nordics,Nordics,Nordics,Nordics,GM-CS EUR-Field-Nordics,GM-CS_EUR-Field-Nordics_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/WH/HQ/NorthAmerica,North-America,North America,North America,GM-CS_WH-HQ-NorthAmerica,WH-HQ-NorthAmerica_AllUsers,GM,,,,,,,,,,,,
/sites/GM/USA/PacificNorth/NorthBay,North-Bay,North Bay,North Bay,GM-CS USA-Field-PacificNorth-NorthBay,USA-Field-PacificNorth-NorthBay_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/Southwest/NorthTexas,North-Texas,North Texas,North Texas,GM-CS USA-Field-Southwest-NorthTexas,USA-Field-Southwest-NorthTexas_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/Northeast,Northeast,Northeast,Northeast,GM-CS USA-Field-NorthEast,GM-CS_USA-Field-NorthEast_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/MidAtlantic/NOVA,Northern-Virginia,Northern Virginia,Northern Virginia,GM-CS USA-Field-MidAtlantic-NOVA,USA-Field-MidAtlantic-NOVA_AllUsers,GM-USA,,,,,,,,,,,,
/sites/OCFAO/FrontOffice,OCFAO-Front-Office,OCFAO Front Office,OCFAO Front Office,OCFAO-FrontOffice,OCFAO-FrontOffice_AllUsers,OCFAO,,,,,,,,,,,,
/sites/GM/AdminServices,Office-of-Administrative-Services,Office of Administrative Services,Office of Administrative Services,GM-CS DDG-HQ-AdminServices,DDG-HQ-AdminServices_AllUsers,GM,,,,,,,,,,,,
/sites/IA/OACIO,Office-of-Advisory-Committees-and-Industry-Outreach,Office of Advisory Committees & Industry Outreach,Office of Advisory Committees & Industry Outreach,IA OACIO,IA_OACIO_AllUsers,IA,,,,,,,,,,,,
/sites/GM/MEA/Africa,Office-of-Africa,Office of Africa,Office of Africa,GM CS MEA-HQ-Africa,GM CS MEA-HQ-Africa_Allusers,GM,,,,,,,,,,,,
/sites/GM/MEA/North/Africa,Office-of-Africa,Office of Africa,"Office of Africa, North",GM-CS MEA-Field-NorthAfrica,GM-CS_MEA-Field-NorthAfrica_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/Asia,Asia-HQ,Office of Asia,Office of Asia,GM CS-Asia HQ,Asia-HQ_Allusers,GM,,,,,,,,,,,,
/sites/IA/OAS,IandA-Office-of-Assistant-Secretary,Office of Assistant Secretary for Industry & Analysis,Office of Assistant Secretary for Industry & Analysis,IA OAS,IA_OAS_AllUsers,IA,,,,,,,,,,,,
/sites/GM/Budget,GM-Office-of-Budget,Office of Budget,Office of Budget,GM-CS DDG-HQ-Budget,DDG-HQ-Budget_AllUsers,GM,,,,,,,,,,,,
/sites/GM/China,China-DAS,Office of China,Office of China,GM-CS China-HQ-DAS-Office,China-HQ-DAS-Office_AllUsers,GM,,,,,,,,,,,,
/sites/GM/China/OfficeOfChinaAndMongolia,Office-of-China-and-Mongolia,Office of China and Mongolia,Office of China and Mongolia,GM-CS China-HQ-Office-of-China-and-Mongolia,GM-CS_China-HQ-Office-of-China-and-Mongolia_AllUsers,GM,,,,,,,,,,,,
/sites/IA/TCGM/OCG,Office-of-Consumer-Goods,Office of Consumer Goods,Office of Consumer Goods,IA TCGM-OCG,IA_TDGM-OCG_AllUsers,IA,,,,,,,,,,,,
/sites/GM/CDI,Office-of-Digital-Initiatives,Office of Digital Initiatives,Office of Digital Initiatives,GM-CS DDG-HQ-ODI,DDG-HQ-CDI_AllUsers,GM,,,,,,,,,,,,
/sites/IA/SVCS/ODSI,Office-of-Digital-Service-Industries,Office of Digital Service Industries,Office of Digital Service Industries,IA SVCS-ODSI,IA_SVCS-ODSI_AllUsers,IA,,,,,,,,,,,,
/sites/OCFAO/CFAO-DCFAO,OCFAO-Office-of-Director,Office of Director-CFAO and DCFAO,Office of Director-CFAO and DCFAO,OCFAO-CFAO-and-DCFAO,OCFAO-and-DCFAO_AllUsers,OCFAO,,,,,,,,,,,,
/sites/IA/MFG/OEEI,Office-of-Energy-and-Environmental-Industries,Office of Energy & Environmental Industries,Office of Energy & Environmental Industries,IA MFG-OEEI,IA_MFG-OEEI_AllUsers,IA,,,,,,,,,,,,
/sites/GM/EUR/EURASIA,Office-of-Eurasia,Office of Eurasia,Office of Eurasia,GM CS EUR-Field-EURASIA,GM-CS_EUR-Field-EURASIA_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/EUR/Europe,Office-of-European-Affairs,Office of European Affairs,Office of European Affairs,GM CS EUR-HQ-Europe,GM CS EUR-HQ-Europe_AllUsers,GM,,,,,,,,,,,,
/sites/GM/EUR/HQ/EuropeanUnion,Office-of-European-Union,Office of European Union,Office of European Union,GM-CS EUR-Field-Belgium-USEU,GM-CS_EUR-Field-Belgium-USEU_AllUsers,GM,,,,,,,,,,,,
/sites/IA/SVCS/OFI,Office-of-Finance-Insurance-Industries,Office of Finance & Insurance Industries,Office of Finance & Insurance Industries,IA SVCS-OFI,IA_SVCS-OFI_AllUsers,IA,,,,,,,,,,,,
/sites/GM/MEA/Gulf,Office-of-Gulf,Office of Gulf,Office of Gulf,GM-CS MEA-Field-Gulf,GM-CS_MEA-Field-Gulf_AllUsers,GM-International,,,,,,,,,,,,
/sites/IA/MFG/OHIT,Office-of-Health-and-Information-Technology,Office of Health & Information Technology,Office of Health & Information Technology,IA MFG-OHIT,IA_MFG-OHIT_AllUsers,IA,,,,,,,,,,,,
/sites/GM/OFSHC,Office-of-Human-Capital-OFSHC,Office of Human Capital (OFSHC),Office of Human Capital (OFSHC),GM-CS DDG-HQ-OFSHC,GM-CS_DDG-HQ-OFSHC_AllUsers,GM,,,,,,,,,,,,
/sites/IA/TPA/OIPR,Office-of-Intellectual-Property-Rights,Office of Intellectual Property Rights,Office of Intellectual Property Rights,IA TPA-OIPR,IA_TPA-OIPR_AllUsers,IA,,,,,,,,,,,,
/sites/IA/TCGM/OM,Office-of-Materials,Office of Materials,Office of Materials,IA TCGM-OM,IA_TDGM-OM_AllUsers,IA,,,,,,,,,,,,
/sites/IA/OPCM,Office-of-Planning-Coordination-and-Management,"Office of Planning, Coordination & Management","Office of Planning, Coordination & Management",IA OPCM,IA_OPCM_AllUsers,IA,,,,,,,,,,,,
/sites/OUS/OPA,Office-of-Public-Affairs,Office of Public Affairs,Office of Public Affairs,OUS- OPA,OUS_OPA _AllUsers,OUS,,,,,,,,,,,,
/sites/GM/EUR/HQ/RussiaUkraineAndEurasia,Office-of-Russia-Ukraine-and-Eurasia,"Office of Russia, Ukraine and Eurasia","Office of Russia, Ukraine and Eurasia",GM-CS EUR-HQ-Russia-Ukraine-and-Eurasia,GM-CS-EUR-HQ-Russia-Ukraine-and-Eurasia_AllUsers,GM,,,,,,,,,,,,
/sites/IA/TPA/OSIP,Office-of-Standards-and-Investment-Policy,Office of Standards & Investment Policy,Office of Standards & Investment Policy,IA TPA-OSIP,IA_TPA-OSIP_AllUsers,IA,,,,,,,,,,,,
